,compoundA,compoundB,success
19046,1000,0.22,FALSE
19047,900,0.23,FALSE
19048,900,0.3,FALSE
19049,1300,0.54,FALSE
19050,300,0.71,FALSE
19051,1000,0.49,FALSE
19052,1300,0.28,FALSE
19053,900,0.39,FALSE
19054,1000,0.62,FALSE
19055,800,0.31,FALSE
19056,1000,0.25,FALSE
19057,900,0.38,FALSE
19058,900,0.44,FALSE
19059,700,0.5,FALSE
19060,400,0.31,FALSE
19061,1100,0.35,FALSE
19062,900,0.56,FALSE
19063,900,0.24,FALSE
19064,600,0.47,FALSE
19065,1400,0.45,FALSE
19066,1200,0.32,FALSE
19067,1000,0.54,FALSE
19068,1300,0.35,FALSE
19069,900,0.45,FALSE
19070,1000,0.44,FALSE
19071,1100,0.3,FALSE
19072,1000,0.31,FALSE
19073,1400,0.43,FALSE
19074,1300,0.26,FALSE
19075,1300,0.44,FALSE
19076,1000,0.3,FALSE
19077,1000,0.5,FALSE
19078,900,0.49,FALSE
19079,900,0.59,FALSE
19080,1000,0.35,FALSE
19081,1300,0.49,TRUE
19082,900,0.33,FALSE
19083,1000,0.45,FALSE
19084,1000,0.4,FALSE
19085,1000,0.45,FALSE
19086,900,0.29,FALSE
19087,1000,0.27,FALSE
19088,900,0.34,FALSE
19089,900,0.43,FALSE
19090,800,0.33,FALSE
19091,1000,0.62,FALSE
19092,900,0.3,FALSE
19093,1300,0.36,FALSE
19094,900,0.34,FALSE
19095,1300,0.49,FALSE
19096,1000,0.41,FALSE
19097,1000,0.41,FALSE
19098,900,0.22,FALSE
19099,900,0.31,FALSE
19100,900,0.41,FALSE
19101,1300,0.26,FALSE
19102,900,0.41,FALSE
19103,1000,0.47,FALSE
19104,1300,0.24,FALSE
19105,1300,0.23,FALSE
19106,1000,0.25,FALSE
19107,900,0.4,FALSE
19108,900,0.61,FALSE
19109,900,0.43,FALSE
19110,1400,0.43,FALSE
19111,1000,0.46,FALSE
19112,1100,0.31,FALSE
19113,900,0.34,FALSE
19114,1200,0.42,FALSE
19115,1000,0.41,FALSE
19116,900,0.21,FALSE
19117,900,0.24,FALSE
19118,1100,0.48,FALSE
19119,500,0.28,FALSE
19120,700,0.3,FALSE
19121,900,0.31,FALSE
19122,1100,0.25,FALSE
19123,900,0.37,FALSE
19124,1000,0.39,FALSE
19125,400,0.65,FALSE
19126,1300,0.53,FALSE
19127,1000,0.33,FALSE
19128,1300,0.24,FALSE
19129,1300,0.37,FALSE
19130,900,0.47,FALSE
19131,1000,0.22,FALSE
19132,1400,0.32,FALSE
19133,900,0.65,FALSE
19134,900,0.45,FALSE
19135,1300,0.41,FALSE
19136,600,0.55,FALSE
19137,900,0.32,FALSE
19138,1000,0.2,FALSE
19139,1100,0.42,FALSE
19140,1000,0.51,FALSE
19141,900,0.46,FALSE
19142,900,0.33,FALSE
19143,900,0.54,FALSE
19144,900,0.59,FALSE
19145,900,0.34,FALSE
19146,900,0.27,FALSE
19147,900,0.21,FALSE
19148,1400,0.43,FALSE
19149,1000,0.43,FALSE
19150,900,0.21,FALSE
19151,600,0.55,FALSE
19152,900,0.19,FALSE
19153,900,0.45,FALSE
19154,1600,0.44,FALSE
19155,1600,0.44,FALSE
19156,900,0.27,FALSE
19157,1000,0.45,FALSE
19158,900,0.22,FALSE
19159,700,0.56,TRUE
19160,1000,0.22,FALSE
19161,900,0.45,FALSE
19162,1000,0.23,FALSE
19163,1300,0.7,FALSE
19164,1000,0.25,FALSE
19165,900,0.43,FALSE
19166,1000,0.51,FALSE
19167,1000,0.25,FALSE
19168,300,0.55,FALSE
19169,1000,0.46,FALSE
19170,900,0.38,FALSE
19171,900,0.24,FALSE
19172,1300,0.51,FALSE
19173,1400,0.38,FALSE
19174,1300,0.27,FALSE
19175,700,0.59,FALSE
19176,900,0.31,FALSE
19177,1300,0.56,FALSE
19178,1000,0.49,FALSE
19179,600,0.43,FALSE
19180,900,0.24,FALSE
19181,900,0.27,FALSE
19182,1000,0.48,FALSE
19183,900,0.35,FALSE
19184,1300,0.25,FALSE
19185,1000,0.21,FALSE
19186,1300,0.33,FALSE
19187,1000,0.36,FALSE
19188,1000,0.29,FALSE
19189,1000,0.64,FALSE
19190,1300,0.5,FALSE
19191,1300,0.46,FALSE
19192,1300,0.51,FALSE
19193,900,0.41,FALSE
19194,400,0.57,FALSE
19195,1200,0.45,FALSE
19196,1000,0.28,FALSE
19197,900,0.51,FALSE
19198,900,0.56,FALSE
19199,1000,0.68,FALSE
19200,1200,0.49,FALSE
19201,1300,0.28,FALSE
19202,900,0.24,FALSE
19203,1000,0.48,FALSE
19204,900,0.28,FALSE
19205,900,0.38,FALSE
19206,700,0.18,FALSE
19207,1000,0.23,FALSE
19208,1300,0.51,FALSE
19209,1300,0.39,FALSE
19210,1000,0.44,FALSE
19211,1300,0.57,FALSE
19212,1200,0.52,FALSE
19213,900,0.27,FALSE
19214,1100,0.38,FALSE
19215,700,0.44,FALSE
19216,1000,0.36,FALSE
19217,1200,0.53,FALSE
19218,900,0.5,FALSE
19219,1400,0.3,FALSE
19220,900,0.32,FALSE
19221,700,0.24,FALSE
19222,1200,0.4,FALSE
19223,1000,0.23,FALSE
19224,1300,0.4,FALSE
19225,1400,0.26,FALSE
19226,700,0.19,FALSE
19227,900,0.52,FALSE
19228,900,0.3,FALSE
19229,700,0.47,FALSE
19230,1400,0.44,FALSE
19231,600,0.19,FALSE
19232,1000,0.22,FALSE
19233,1000,0.2,FALSE
19234,1000,0.28,FALSE
19235,1000,0.67,FALSE
19236,900,0.31,FALSE
19237,900,0.58,FALSE
19238,1600,0.47,FALSE
19239,1000,0.48,FALSE
19240,1200,0.5,FALSE
19241,900,0.52,FALSE
19242,800,0.26,FALSE
19243,900,0.25,FALSE
19244,1000,0.46,FALSE
19245,900,0.47,FALSE
19246,1400,0.53,FALSE
19247,1000,0.51,FALSE
19248,900,0.21,FALSE
19249,1200,0.41,FALSE
19250,1100,0.37,FALSE
19251,900,0.65,FALSE
19252,900,0.4,FALSE
19253,900,0.47,TRUE
19254,900,0.29,FALSE
19255,1000,0.21,FALSE
19256,1400,0.43,FALSE
19257,900,0.34,FALSE
19258,800,0.28,FALSE
19259,1000,0.34,FALSE
19260,900,0.55,FALSE
19261,900,0.19,FALSE
19262,1300,0.4,FALSE
19263,1200,0.29,FALSE
19264,700,0.47,FALSE
19265,1200,0.5,FALSE
19266,900,0.49,FALSE
19267,1000,0.29,FALSE
19268,1400,0.31,FALSE
19269,900,0.5,FALSE
19270,900,0.33,TRUE
19271,1300,0.32,FALSE
19272,900,0.29,FALSE
19273,1000,0.37,FALSE
19274,900,0.24,FALSE
19275,900,0.38,FALSE
19276,1000,0.24,FALSE
19277,900,0.33,FALSE
19278,700,0.53,FALSE
19279,1000,0.21,FALSE
19280,900,0.39,FALSE
19281,1100,0.37,FALSE
19282,900,0.35,FALSE
19283,600,0.23,FALSE
19284,1400,0.26,FALSE
19285,900,0.28,FALSE
19286,500,0.43,FALSE
19287,1300,0.23,FALSE
19288,1300,0.46,FALSE
19289,1600,0.67,FALSE
19290,1000,0.38,TRUE
19291,1100,0.24,FALSE
19292,900,0.29,FALSE
19293,1000,0.52,FALSE
19294,400,0.31,FALSE
19295,700,0.22,FALSE
19296,900,0.31,FALSE
19297,1000,0.25,FALSE
19298,900,0.52,FALSE
19299,900,0.28,FALSE
19300,1000,0.23,FALSE
19301,1100,0.33,FALSE
19302,900,0.62,FALSE
19303,1600,0.5,FALSE
19304,1400,0.47,FALSE
19305,1000,0.22,FALSE
19306,1000,0.58,FALSE
19307,900,0.3,FALSE
19308,1100,0.28,FALSE
19309,900,0.28,FALSE
19310,1000,0.19,FALSE
19311,1000,0.3,FALSE
19312,900,0.6,FALSE
19313,1300,0.49,FALSE
19314,400,0.56,FALSE
19315,900,0.44,FALSE
19316,900,0.28,FALSE
19317,600,0.9,FALSE
19318,900,0.4,FALSE
19319,1000,0.48,FALSE
19320,1000,0.28,FALSE
19321,900,0.24,FALSE
19322,1300,0.53,FALSE
19323,900,0.6,FALSE
19324,900,0.56,FALSE
19325,1300,0.35,FALSE
19326,1000,0.56,FALSE
19327,900,0.43,FALSE
19328,900,0.21,FALSE
19329,1300,0.37,FALSE
19330,1000,0.42,FALSE
19331,900,0.25,FALSE
19332,900,0.39,FALSE
19333,1100,0.32,FALSE
19334,1000,0.46,FALSE
19335,1300,0.35,FALSE
19336,900,0.5,FALSE
19337,900,0.44,FALSE
19338,1000,0.6,FALSE
19339,400,0.6,FALSE
19340,1000,0.57,FALSE
19341,1300,0.49,FALSE
19342,1000,0.26,FALSE
19343,800,0.61,FALSE
19344,1300,0.23,FALSE
19345,900,0.27,FALSE
19346,1100,0.33,FALSE
19347,900,0.45,FALSE
19348,900,0.51,FALSE
19349,900,0.27,FALSE
19350,900,0.19,FALSE
19351,700,0.22,FALSE
19352,1300,0.34,FALSE
19353,1000,0.27,FALSE
19354,1000,0.41,FALSE
19355,1000,0.26,FALSE
19356,900,0.56,FALSE
19357,900,0.4,FALSE
19358,700,0.37,FALSE
19359,1300,0.5,FALSE
19360,900,0.21,FALSE
19361,1100,0.27,FALSE
19362,900,0.46,FALSE
19363,1000,0.38,FALSE
19364,900,0.26,FALSE
19365,700,0.51,FALSE
19366,900,0.38,FALSE
19367,900,0.4,FALSE
19368,1000,0.42,FALSE
19369,900,0.26,FALSE
19370,900,0.19,FALSE
19371,900,0.41,FALSE
19372,1000,0.38,FALSE
19373,300,0.57,FALSE
19374,1100,0.36,FALSE
19375,1000,0.25,FALSE
19376,1000,0.24,FALSE
19377,1200,0.27,FALSE
19378,1100,0.34,FALSE
19379,1600,0.64,FALSE
19380,900,0.48,FALSE
19381,900,0.27,FALSE
19382,1400,0.36,FALSE
19383,1300,0.4,FALSE
19384,1000,0.28,FALSE
19385,1300,0.55,FALSE
19386,900,0.6,FALSE
19387,900,0.2,FALSE
19388,900,0.28,FALSE
19389,1300,0.25,FALSE
19390,900,0.27,FALSE
19391,900,0.22,FALSE
19392,1100,0.39,FALSE
19393,1000,0.62,FALSE
19394,600,0.29,FALSE
19395,1000,0.33,FALSE
19396,900,0.35,FALSE
19397,900,0.43,FALSE
19398,1000,0.34,FALSE
19399,1000,0.46,FALSE
19400,1300,0.39,FALSE
19401,900,0.36,FALSE
19402,1000,0.24,FALSE
19403,1000,0.38,FALSE
19404,1100,0.28,FALSE
19405,400,0.31,FALSE
19406,1000,0.38,FALSE
19407,900,0.3,FALSE
19408,1100,0.32,FALSE
19409,1200,0.25,FALSE
19410,900,0.26,FALSE
19411,800,0.36,FALSE
19412,1300,0.33,FALSE
19413,900,0.35,FALSE
19414,1000,0.49,FALSE
19415,900,0.22,FALSE
19416,900,0.42,FALSE
19417,1000,0.36,FALSE
19418,900,0.55,FALSE
19419,900,0.52,FALSE
19420,700,0.57,FALSE
19421,900,0.2,FALSE
19422,900,0.22,FALSE
19423,1100,0.57,FALSE
19424,1000,0.5,FALSE
19425,900,0.35,FALSE
19426,1400,0.43,FALSE
19427,1100,0.47,FALSE
19428,1300,0.31,FALSE
19429,900,0.24,FALSE
19430,1000,0.34,FALSE
19431,900,0.34,FALSE
19432,900,0.59,FALSE
19433,900,0.26,FALSE
19434,900,0.42,FALSE
19435,1300,0.24,FALSE
19436,1000,0.37,FALSE
19437,900,0.23,FALSE
19438,800,0.41,TRUE
19439,1400,0.46,FALSE
19440,900,0.34,FALSE
19441,1600,0.51,FALSE
19442,1300,0.51,FALSE
19443,900,0.21,FALSE
19444,900,0.59,FALSE
19445,1000,0.23,FALSE
19446,1300,0.41,FALSE
19447,900,0.32,FALSE
19448,1000,0.22,FALSE
19449,1000,0.4,FALSE
19450,1400,0.28,FALSE
19451,900,0.6,FALSE
19452,900,0.43,FALSE
19453,1300,0.23,FALSE
19454,900,0.46,FALSE
19455,900,0.31,FALSE
19456,1300,0.29,FALSE
19457,900,0.39,FALSE
19458,1000,0.29,FALSE
19459,900,0.48,FALSE
19460,900,0.32,FALSE
19461,900,0.27,FALSE
19462,900,0.25,FALSE
19463,1300,0.34,TRUE
19464,900,0.25,FALSE
19465,1000,0.4,FALSE
19466,1300,0.43,FALSE
19467,1100,0.42,FALSE
19468,900,0.3,FALSE
19469,1000,0.44,FALSE
19470,300,0.49,FALSE
19471,600,0.56,FALSE
19472,1000,0.36,FALSE
19473,900,0.29,FALSE
19474,1000,0.39,FALSE
19475,900,0.75,FALSE
19476,500,0.28,FALSE
19477,700,0.17,FALSE
19478,900,0.4,FALSE
19479,1400,0.45,FALSE
19480,900,0.61,FALSE
19481,700,0.55,FALSE
19482,1200,0.3,FALSE
19483,1300,0.24,FALSE
19484,1300,0.53,FALSE
19485,1300,0.44,FALSE
19486,1000,0.53,FALSE
19487,900,0.28,FALSE
19488,1200,0.47,FALSE
19489,1000,0.26,FALSE
19490,1200,0.22,FALSE
19491,1300,0.49,FALSE
19492,1100,0.4,FALSE
19493,700,0.38,FALSE
19494,900,0.25,FALSE
19495,900,0.33,FALSE
19496,900,0.38,FALSE
19497,900,0.28,FALSE
19498,900,0.59,FALSE
19499,1300,0.3,FALSE
19500,1100,0.36,FALSE
19501,1300,0.27,FALSE
19502,1300,0.56,FALSE
19503,900,0.39,FALSE
19504,1300,0.38,FALSE
19505,1300,0.26,FALSE
19506,1200,0.37,FALSE
19507,1000,0.18,FALSE
19508,1000,0.27,FALSE
19509,1300,0.3,FALSE
19510,1000,0.28,FALSE
19511,900,0.43,FALSE
19512,900,0.39,FALSE
19513,900,0.6,FALSE
19514,1000,0.42,FALSE
19515,900,0.62,FALSE
19516,1000,0.35,FALSE
19517,700,0.64,FALSE
19518,900,0.48,FALSE
19519,600,0.28,FALSE
19520,1300,0.43,FALSE
19521,1000,0.46,FALSE
19522,900,0.39,FALSE
19523,900,0.33,FALSE
19524,1000,0.43,FALSE
19525,1000,0.43,FALSE
19526,1400,0.37,FALSE
19527,400,0.64,FALSE
19528,1300,0.49,FALSE
19529,900,0.41,FALSE
19530,1300,0.57,FALSE
19531,900,0.28,FALSE
19532,1000,0.44,FALSE
19533,1000,0.31,FALSE
19534,900,0.22,FALSE
19535,1000,0.3,FALSE
19536,1300,0.31,FALSE
19537,1300,0.24,FALSE
19538,900,0.31,FALSE
19539,900,0.26,FALSE
19540,1000,0.38,FALSE
19541,900,0.56,FALSE
19542,1100,0.29,FALSE
19543,700,0.2,FALSE
19544,900,0.36,FALSE
19545,700,0.53,FALSE
19546,1000,0.27,FALSE
19547,900,0.29,FALSE
19548,1000,0.38,FALSE
19549,1500,0.34,FALSE
19550,1200,0.27,FALSE
19551,1000,0.33,FALSE
19552,900,0.49,FALSE
19553,1100,0.3,FALSE
19554,1300,0.22,FALSE
19555,900,0.71,FALSE
19556,1300,0.23,FALSE
19557,900,0.23,FALSE
19558,1000,0.48,FALSE
19559,1100,0.3,FALSE
19560,1300,0.25,FALSE
19561,900,0.45,FALSE
19562,900,0.36,TRUE
19563,900,0.3,FALSE
19564,900,0.25,FALSE
19565,900,0.34,FALSE
19566,900,0.31,FALSE
19567,1100,0.34,FALSE
19568,1400,0.26,FALSE
19569,1000,0.23,FALSE
19570,1100,0.36,FALSE
19571,1000,0.3,FALSE
19572,1300,0.35,FALSE
19573,900,0.23,FALSE
19574,1000,0.54,FALSE
19575,1100,0.22,FALSE
19576,900,0.3,FALSE
19577,900,0.23,FALSE
19578,900,0.46,FALSE
19579,900,0.56,FALSE
19580,1100,0.4,FALSE
19581,1300,0.35,FALSE
19582,900,0.33,FALSE
19583,900,0.47,FALSE
19584,900,0.47,FALSE
19585,1000,0.64,FALSE
19586,1100,0.59,FALSE
19587,900,0.25,FALSE
19588,1300,0.55,FALSE
19589,300,0.74,FALSE
19590,900,0.44,FALSE
19591,900,0.39,FALSE
19592,1000,0.53,FALSE
19593,900,0.46,FALSE
19594,1300,0.46,FALSE
19595,1600,0.32,FALSE
19596,900,0.24,FALSE
19597,900,0.47,FALSE
19598,1100,0.5,FALSE
19599,900,0.25,FALSE
19600,1000,0.47,FALSE
19601,900,0.32,FALSE
19602,1400,0.31,TRUE
19603,1000,0.38,FALSE
19604,900,0.21,FALSE
19605,1000,0.37,FALSE
19606,900,0.29,FALSE
19607,900,0.37,FALSE
19608,900,0.55,FALSE
19609,1400,0.43,FALSE
19610,1000,0.54,FALSE
19611,900,0.46,FALSE
19612,900,0.34,FALSE
19613,1000,0.52,FALSE
19614,1300,0.44,FALSE
19615,1300,0.35,FALSE
19616,1300,0.51,FALSE
19617,1000,0.22,FALSE
19618,900,0.48,FALSE
19619,1000,0.23,FALSE
19620,700,0.29,FALSE
19621,1000,0.29,FALSE
19622,1400,0.25,FALSE
19623,1300,0.24,FALSE
19624,900,0.57,FALSE
19625,1000,0.23,FALSE
19626,900,0.49,FALSE
19627,900,0.26,FALSE
19628,900,0.43,FALSE
19629,1200,0.5,TRUE
19630,900,0.23,FALSE
19631,1000,0.37,FALSE
19632,1300,0.28,FALSE
19633,900,0.22,FALSE
19634,1300,0.62,FALSE
19635,900,0.32,FALSE
19636,900,0.2,FALSE
19637,1300,0.31,FALSE
19638,600,0.59,FALSE
19639,1100,0.41,FALSE
19640,1000,0.58,FALSE
19641,1300,0.3,FALSE
19642,600,0.22,FALSE
19643,900,0.24,FALSE
19644,1400,0.54,FALSE
19645,700,0.38,FALSE
19646,1000,0.2,FALSE
19647,1000,0.48,FALSE
19648,1200,0.45,FALSE
19649,1300,0.43,FALSE
19650,900,0.6,FALSE
19651,900,0.5,FALSE
19652,1000,0.3,FALSE
19653,1100,0.43,FALSE
19654,1000,0.22,FALSE
19655,1300,0.32,FALSE
19656,900,0.38,FALSE
19657,1200,0.45,FALSE
19658,900,0.31,FALSE
19659,900,0.36,FALSE
19660,900,0.3,FALSE
19661,900,0.5,FALSE
19662,1100,0.34,FALSE
19663,1300,0.47,FALSE
19664,900,0.45,FALSE
19665,1000,0.52,FALSE
19666,1000,0.61,FALSE
19667,1000,0.29,FALSE
19668,900,0.39,FALSE
19669,900,0.28,FALSE
19670,900,0.49,FALSE
19671,500,0.27,FALSE
19672,1300,0.46,FALSE
19673,1000,0.33,FALSE
19674,1000,0.19,FALSE
19675,1300,0.37,FALSE
19676,900,0.39,FALSE
19677,1100,0.39,FALSE
19678,1300,0.55,FALSE
19679,900,0.45,FALSE
19680,900,0.46,FALSE
19681,1300,0.38,TRUE
19682,1100,0.66,FALSE
19683,900,0.37,FALSE
19684,1300,0.28,FALSE
19685,600,0.25,FALSE
19686,1300,0.35,FALSE
19687,900,0.36,FALSE
19688,900,0.38,FALSE
19689,1600,0.56,FALSE
19690,900,0.21,FALSE
19691,900,0.31,FALSE
19692,1300,0.25,FALSE
19693,1300,0.38,FALSE
19694,1000,0.38,FALSE
19695,500,0.21,FALSE
19696,600,0.51,FALSE
19697,1600,0.72,FALSE
19698,1100,0.29,FALSE
19699,1000,0.45,FALSE
19700,400,0.5,FALSE
19701,900,0.63,FALSE
19702,300,0.53,FALSE
19703,600,0.63,FALSE
19704,1300,0.23,FALSE
19705,1000,0.21,FALSE
19706,900,0.58,FALSE
19707,1000,0.52,FALSE
19708,900,0.29,FALSE
19709,1000,0.46,FALSE
19710,1300,0.41,FALSE
19711,1000,0.27,FALSE
19712,900,0.23,FALSE
19713,400,0.19,FALSE
19714,1300,0.3,FALSE
19715,1000,0.3,FALSE
19716,1300,0.6,FALSE
19717,1000,0.25,FALSE
19718,900,0.41,TRUE
19719,900,0.26,FALSE
19720,1300,0.38,FALSE
19721,400,0.5,FALSE
19722,1200,0.25,FALSE
19723,900,0.48,FALSE
19724,900,0.37,FALSE
19725,200,0.58,FALSE
19726,1300,0.49,FALSE
19727,1000,0.39,FALSE
19728,900,0.45,FALSE
19729,900,0.53,FALSE
19730,900,0.34,FALSE
19731,900,0.4,FALSE
19732,1000,0.2,FALSE
19733,900,0.63,FALSE
19734,1000,0.45,FALSE
19735,1000,0.19,FALSE
19736,1000,0.33,FALSE
19737,1300,0.32,FALSE
19738,1000,0.23,FALSE
19739,900,0.29,FALSE
19740,1400,0.35,FALSE
19741,1400,0.51,FALSE
19742,900,0.28,FALSE
19743,1000,0.36,FALSE
19744,1000,0.57,FALSE
19745,100,0.61,TRUE
19746,1400,0.51,FALSE
19747,900,0.44,FALSE
19748,900,0.23,FALSE
19749,900,0.32,FALSE
19750,1000,0.43,FALSE
19751,900,0.3,FALSE
19752,900,0.44,FALSE
19753,900,0.33,FALSE
19754,1300,0.24,FALSE
19755,200,0.64,FALSE
19756,1100,0.3,FALSE
19757,900,0.57,FALSE
19758,900,0.38,FALSE
19759,900,0.23,FALSE
19760,600,0.37,FALSE
19761,1300,0.37,FALSE
19762,600,0.26,FALSE
19763,1000,0.43,FALSE
19764,900,0.42,FALSE
19765,700,0.39,FALSE
19766,900,0.5,FALSE
19767,1300,0.57,FALSE
19768,1000,0.38,FALSE
19769,1100,0.38,FALSE
19770,1300,0.6,FALSE
19771,900,0.28,FALSE
19772,1000,0.5,FALSE
19773,900,0.28,FALSE
19774,1300,0.41,FALSE
19775,1400,0.39,FALSE
19776,900,0.29,FALSE
19777,1000,0.3,FALSE
19778,900,0.25,FALSE
19779,900,0.54,FALSE
19780,300,0.36,FALSE
19781,900,0.42,FALSE
19782,900,0.37,FALSE
19783,900,0.33,FALSE
19784,1300,0.26,FALSE
19785,900,0.37,FALSE
19786,900,0.17,FALSE
19787,900,0.31,FALSE
19788,1300,0.23,FALSE
19789,900,0.21,FALSE
19790,1300,0.39,FALSE
19791,1000,0.33,FALSE
19792,900,0.24,FALSE
19793,900,0.52,FALSE
19794,500,0.29,FALSE
19795,1000,0.23,FALSE
19796,1300,0.26,FALSE
19797,1300,0.23,FALSE
19798,1300,0.41,FALSE
19799,900,0.38,FALSE
19800,800,0.24,FALSE
19801,900,0.61,FALSE
19802,900,0.21,FALSE
19803,1000,0.41,FALSE
19804,400,0.49,FALSE
19805,1300,0.24,FALSE
19806,900,0.38,FALSE
19807,900,0.36,FALSE
19808,400,0.61,FALSE
19809,900,0.42,FALSE
19810,1000,0.36,FALSE
19811,1000,0.19,FALSE
19812,1000,0.41,FALSE
19813,1000,0.2,FALSE
19814,900,0.54,FALSE
19815,1300,0.52,FALSE
19816,1300,0.39,FALSE
19817,1100,0.23,FALSE
19818,1300,0.47,FALSE
19819,1300,0.36,FALSE
19820,1300,0.46,FALSE
19821,1300,0.45,FALSE
19822,1200,0.36,FALSE
19823,900,0.47,FALSE
19824,1300,0.41,TRUE
19825,900,0.37,FALSE
19826,1100,0.26,FALSE
19827,1300,0.56,FALSE
19828,1000,0.36,FALSE
19829,900,0.26,FALSE
19830,1200,0.35,FALSE
19831,1100,0.3,FALSE
19832,900,0.32,FALSE
19833,1100,0.3,FALSE
19834,1200,0.42,FALSE
19835,1000,0.42,FALSE
19836,1000,0.43,FALSE
19837,900,0.32,FALSE
19838,1100,0.28,FALSE
19839,900,0.57,FALSE
19840,1000,0.37,FALSE
19841,1300,0.39,FALSE
19842,900,0.64,FALSE
19843,900,0.22,FALSE
19844,800,0.29,FALSE
19845,1000,0.43,FALSE
19846,900,0.24,FALSE
19847,1000,0.29,FALSE
19848,1000,0.34,FALSE
19849,900,0.47,FALSE
19850,500,0.58,FALSE
19851,900,0.55,FALSE
19852,900,0.54,FALSE
19853,1300,0.36,FALSE
19854,900,0.24,FALSE
19855,900,0.41,FALSE
19856,1000,0.34,FALSE
19857,1000,0.28,FALSE
19858,900,0.47,FALSE
19859,900,0.26,FALSE
19860,1500,0.37,FALSE
19861,600,0.25,FALSE
19862,1300,0.45,FALSE
19863,1200,0.26,FALSE
19864,1000,0.29,FALSE
19865,900,0.46,FALSE
19866,1000,0.2,FALSE
19867,1300,0.44,FALSE
19868,1200,0.27,FALSE
19869,900,0.24,FALSE
19870,300,0.45,FALSE
19871,1300,0.51,FALSE
19872,900,0.5,FALSE
19873,900,0.47,FALSE
19874,900,0.4,FALSE
19875,1000,0.38,FALSE
19876,900,0.33,FALSE
19877,900,0.3,FALSE
19878,900,0.22,FALSE
19879,900,0.36,FALSE
19880,400,0.43,FALSE
19881,1100,0.32,FALSE
19882,1000,0.18,FALSE
19883,900,0.42,FALSE
19884,900,0.33,FALSE
19885,1000,0.34,FALSE
19886,800,0.17,FALSE
19887,1000,0.61,FALSE
19888,1000,0.57,FALSE
19889,900,0.41,FALSE
19890,1300,0.34,FALSE
19891,900,0.37,FALSE
19892,900,0.44,FALSE
19893,1000,0.5,FALSE
19894,1300,0.25,FALSE
19895,1000,0.26,FALSE
19896,900,0.4,FALSE
19897,900,0.18,FALSE
19898,800,0.31,FALSE
19899,1300,0.54,FALSE
19900,900,0.25,FALSE
19901,900,0.53,FALSE
19902,500,0.25,FALSE
19903,1000,0.39,FALSE
19904,1000,0.33,FALSE
19905,900,0.34,FALSE
19906,1300,0.25,FALSE
19907,800,0.39,FALSE
19908,900,0.59,FALSE
19909,900,0.33,FALSE
19910,1300,0.37,FALSE
19911,600,0.52,FALSE
19912,900,0.41,FALSE
19913,1000,0.25,FALSE
19914,900,0.45,FALSE
19915,900,0.52,FALSE
19916,1400,0.43,FALSE
19917,700,0.3,FALSE
19918,1000,0.33,FALSE
19919,1300,0.43,FALSE
19920,1000,0.47,FALSE
19921,400,0.63,FALSE
19922,900,0.41,FALSE
19923,1300,0.42,FALSE
19924,700,0.23,FALSE
19925,1000,0.55,FALSE
19926,1000,0.39,FALSE
19927,1000,0.43,FALSE
19928,700,0.33,FALSE
19929,1300,0.28,FALSE
19930,900,0.29,FALSE
19931,1300,0.69,FALSE
19932,1200,0.32,FALSE
19933,900,0.29,FALSE
19934,1300,0.63,FALSE
19935,900,0.37,FALSE
19936,1400,0.38,FALSE
19937,1300,0.36,FALSE
19938,900,0.39,FALSE
19939,900,0.32,FALSE
19940,300,0.56,FALSE
19941,1300,0.52,FALSE
19942,1100,0.23,FALSE
19943,1300,0.41,FALSE
19944,700,0.32,FALSE
19945,900,0.39,FALSE
19946,900,0.35,FALSE
19947,900,0.59,FALSE
19948,1300,0.45,FALSE
19949,1300,0.31,TRUE
19950,900,0.61,FALSE
19951,900,0.28,FALSE
19952,900,0.46,FALSE
19953,1500,0.27,FALSE
19954,1300,0.37,FALSE
19955,1300,0.3,FALSE
19956,1000,0.21,FALSE
19957,1000,0.37,FALSE
19958,900,0.32,FALSE
19959,1200,0.33,FALSE
19960,1000,0.25,FALSE
19961,1100,0.29,FALSE
19962,1300,0.25,FALSE
19963,900,0.56,FALSE
19964,900,0.46,FALSE
19965,900,0.26,FALSE
19966,900,0.49,FALSE
19967,700,0.29,FALSE
19968,900,0.44,FALSE
19969,1000,0.29,FALSE
19970,1000,0.42,FALSE
19971,1300,0.38,FALSE
19972,700,0.53,FALSE
19973,1000,0.24,FALSE
19974,1300,0.52,FALSE
19975,1300,0.41,FALSE
19976,1000,0.61,FALSE
19977,900,0.39,FALSE
19978,1300,0.41,FALSE
19979,1600,0.47,FALSE
19980,900,0.3,FALSE
19981,900,0.39,FALSE
19982,900,0.42,FALSE
19983,1500,0.43,FALSE
19984,1100,0.38,FALSE
19985,1100,0.59,FALSE
19986,900,0.21,FALSE
19987,900,0.36,FALSE
19988,1300,0.34,FALSE
19989,1000,0.22,FALSE
19990,900,0.43,FALSE
19991,900,0.37,FALSE
19992,900,0.44,FALSE
19993,900,0.49,FALSE
19994,500,0.69,FALSE
19995,900,0.45,FALSE
19996,900,0.25,FALSE
19997,1300,0.31,FALSE
19998,600,0.49,TRUE
19999,1000,0.45,FALSE
20000,1000,0.51,FALSE
20001,1000,0.44,TRUE
20002,1000,0.4,FALSE
20003,900,0.44,FALSE
20004,900,0.67,FALSE
20005,900,0.52,FALSE
20006,1000,0.4,FALSE
20007,700,0.55,FALSE
20008,1000,0.28,FALSE
